area_id,area_name,land_area,population,number_of_dwellings,population_density,dwelling_density,transport_density,ZP,ZD,ZT,retail_trade_z,accommodation_and_food_services_z,health_care_and_social_assistance_z,education_and_training_z,arts_and_recreation_services_z,carpods_num,busstops_num,librarybookstore_num,parksplaygrounds_num,trainstation_num
119011359,Panania - Milperra - Picnic Point,1439.1,26873,6720,18.67347648,4.669585157,0.0,1.32728959,1.016271836,-0.740649427,-0.508038585,-0.101120685,-0.139130975,-0.619715096,0.174229825,0.0,141.0,0.0,0.0,1.0
119011360,Revesby,509.3,17066,3770,33.50873748,7.402316906,0.0,0.078855213,-0.305994645,-0.740649427,0.795405018,-0.197658156,0.205026657,-0.21861702800000002,0.003619866,0.0,109.0,0.0,0.0,1.0
119011361,Yagoona - Birrong,556.0,21834,5129,39.26978417,9.224820144,0.0,0.6858232059999999,0.303144388,-0.740649427,1.3594180569999998,-0.203889125,-0.47076903299999995,-0.20782968100000002,-1.032218483,0.0,125.0,0.0,0.0,2.0
119011571,Bankstown - North,274.1,17318,4557,63.18132069,16.62531923,0.0,0.11093489699999999,0.046759157999999995,-0.740649427,0.41736443,-0.1487111,1.107351465,0.276817523,-1.172267853,0.0,63.0,0.0,0.0,1.0
119011572,Bankstown - South,442.3,16956,3942,38.33597106,8.912502826,0.0,0.064852176,-0.22889978600000002,-0.740649427,1.290470374,-0.028855357999999998,-0.226606552,-0.651769809,-0.873730289,0.0,81.0,0.0,0.0,0.0
119021362,Belmore - Belfield,451.4,20127,5359,44.587948600000004,11.87195392,0.0,0.468521536,0.406236351,-0.740649427,0.818319838,0.040742505,-0.75437969,-1.053936178,-0.080136399,0.0,92.0,0.0,0.0,1.0
119021363,Canterbury (South) - Campsie,477.8,32907,8806,68.87191293,18.43030557,0.0,2.095419807,1.9512711180000002,-0.740649427,0.9499818870000001,0.044227833,-0.119683996,-0.83521633,-0.960526055,0.0,88.0,0.0,0.0,1.0
119021364,Kingsgrove (North) - Earlwood,820.2,25211,7047,30.73762497,8.591806876,0.0,1.115716435,1.162841714,-0.740649427,-0.053938531,-0.108668012,-0.493796894,-0.373781839,0.017073174,0.0,129.0,0.0,0.0,1.0
119021366,Punchbowl,524.6,21935,4809,41.81280976,9.166984369,0.0,0.69868054,0.159712092,-0.740649427,0.394972769,-0.18933609899999998,-0.829337168,-1.148087886,-1.063862081,0.0,119.0,0.0,0.0,1.0
119021367,Roselands,364.6,14301,3581,39.22380691,9.821722436,0.0,-0.273130211,-0.390709345,-0.740649427,0.9312837070000001,-0.022041228,-1.149943091,-0.960795724,-0.226973798,0.0,101.0,0.0,0.0,0.0
119021573,Lakemba,218.7,18292,4685,83.63968907,21.42203932,0.0,0.234925422,0.10413207699999999,-0.740649427,-0.05095309,-0.204945992,-0.381733923,-0.326622398,-1.222685291,0.0,60.0,0.0,0.0,1.0
119021574,Wiley Park,139.3,11030,2936,79.18162240000001,21.07681263,0.0,-0.6895296040000001,-0.679815068,-0.740649427,0.031212375,-0.486192701,-0.778084439,-1.0977261459999998,-1.4047686519999998,0.0,25.0,0.0,0.0,1.0
119031368,Hurstville,364.0,25742,6691,70.71978022,18.38186813,0.0,1.183312912,1.003273285,-0.740649427,1.778380627,0.29807857,0.287537461,-0.263270774,-0.9453814209999999,0.0,122.0,0.0,0.0,1.0
119031369,Mortdale - Penshurst,611.6,25195,7066,41.19522564,11.55330281,0.0,1.113679629,1.171358007,-0.740649427,0.061114727,0.189242755,0.433132355,-0.391092292,-0.728196739,0.0,116.0,0.0,0.0,1.0
119031370,Narwee - Beverly Hills,339.1,14587,3756,43.0168092,11.07637865,0.0,-0.23672231600000002,-0.312269808,-0.740649427,0.803330398,0.338155005,0.11393971800000001,-0.06575284,-0.39685885200000004,0.0,79.0,0.0,0.0,2.0
119031371,Oatley - Hurstville Grove,435.5,13401,3828,30.77152698,8.78989667,0.0,-0.38770051200000005,-0.279997542,-0.740649427,0.32081473,-0.17475079300000002,0.623111939,0.580558481,-0.105193295,0.0,51.0,0.0,0.0,2.0
119031372,Peakhurst - Lugarno,743.1,19093,4893,25.69371552,6.584578119,0.0,0.33689299,0.19736307,-0.740649427,-0.20839453300000002,-0.304036108,-0.818689155,-0.794598632,-0.434771056,0.0,143.0,0.0,0.0,0.0
119031373,Riverwood,277.3,11999,3620,43.27082582,13.05445366,0.0,-0.566175581,-0.373228534,-0.740649427,0.7343511070000001,0.616866668,-0.024238792999999998,1.117515942,-0.909160505,0.0,71.0,0.0,0.0,1.0
119031374,South Hurstville - Blakehurst,624.9,25433,6836,40.69931189,10.939350300000001,0.0,1.1439771090000002,1.068266044,-0.740649427,-0.522084911,-0.043805277999999996,0.687924909,-0.812224229,-0.599515506,0.0,122.0,0.0,0.0,0.0
119041375,Arncliffe - Bardwell Valley,499.3,24873,6611,49.81574204,13.24053675,0.0,1.072688922,0.9674152109999999,-0.740649427,0.476819675,0.059119883,-0.695288173,-0.310040163,-0.46807108399999997,0.0,62.0,0.0,0.0,3.0
119041376,Bexley,527.8,28200,6726,53.42932929,12.74346343,0.0,1.4962171340000001,1.0189611920000001,-0.740649427,0.217785772,-0.155357129,-0.27803911600000003,-0.614200795,-0.46252427,0.0,147.0,0.0,0.0,0.0
119041377,Kingsgrove (South) - Bardwell Park,378.7,13463,3869,35.55056773,10.21653024,0.0,-0.379807891,-0.261620279,-0.740649427,0.679108994,0.27191872899999997,0.360267516,-0.10657358800000001,0.079463838,0.0,124.0,0.0,0.0,2.0
119041378,Kogarah,222.0,12226,3571,55.07207207,16.08558559,0.0,-0.537278405,-0.395191605,-0.740649427,-0.169594368,0.106478188,3.3634748169999997,-0.6944872790000001,-0.31850422,0.0,45.0,0.0,0.0,1.0
119041379,Kogarah Bay - Carlton - Allawah,350.3,16943,5239,48.3671139,14.95575221,0.0,0.063197272,0.35244924,-0.740649427,-0.635118171,-0.004659799,-0.302934687,0.274836397,0.05885989,0.0,69.0,0.0,0.0,2.0
119041380,Monterey - Brighton-le-Sands - Kyeemagh,338.0,14936,4649,44.18934911,13.75443787,0.0,-0.19229449899999998,0.087995944,-0.740649427,-0.198866769,0.125148305,-0.165842338,0.221882357,-0.396341217,0.0,70.0,0.0,0.0,0.0
119041381,Rockdale - Banksia,357.6,21722,6090,60.74384787,17.03020134,0.0,0.6715655690000001,0.733889503,-0.740649427,1.564732335,0.20659643800000002,-0.612689158,-0.7320561179999999,-0.29341928,0.0,79.0,0.0,0.0,2.0
119041382,Sans Souci - Ramsgate,461.2,17093,4656,37.06201214,10.095403300000001,0.0,0.082292322,0.091133525,-0.740649427,0.150661034,0.294923693,-0.103867772,0.364254057,0.269392851,0.0,96.0,0.0,0.0,0.0
120011383,Concord - Mortlake - Cabarita,631.9,23069,6812,36.50735876,10.78018674,0.0,0.8430391190000001,1.057508622,-0.740649427,-0.423087502,0.064772204,0.948072338,0.647830779,-0.22411312600000002,0.0,105.0,0.0,0.0,0.0
120011384,Concord West - North Strathfield,510.3,26782,8367,52.48285322,16.39623751,0.0,1.31570526,1.7544999369999998,-0.740649427,-0.064202677,0.525267578,0.16067203300000002,-0.07502910900000001,-0.463777748,0.0,76.0,0.0,0.0,3.0
120011385,Drummoyne - Rodd Point,370.5,19385,6163,52.32118758,16.634278,0.0,0.374064688,0.7666099959999999,-0.740649427,0.320966617,0.07550510099999999,1.115922549,-0.24490979300000001,0.210110673,1.0,68.0,0.0,0.0,0.0
120011386,Five Dock - Abbotsford,462.0,21692,6800,46.95238095,14.71861472,0.0,0.667746559,1.052129911,-0.740649427,0.30827652899999997,0.007191991,0.8936668870000001,0.131119431,0.039736307,0.0,100.0,0.0,0.0,0.0
120021387,Balmain,258.2,16863,2494,65.30983734,9.659178931,0.0464756,0.053013245,-0.8779309270000001,0.001671895,-0.930218465,0.06322098,1.307035346,0.137192015,2.16115843,8.0,39.0,1.0,0.0,0.0
120021388,Leichhardt - Annandale,447.2,28402,4530,63.51073345,10.12969589,0.031305902999999996,1.521931801,0.034657058,0.125392115,0.434903385,0.187705934,1.036699443,0.45576631700000003,3.1468254489999996,14.0,72.0,2.0,3.0,0.0
120021389,Lilyfield - Rozelle,360.4,15152,2835,42.04217536,7.8662597110000005,0.0,-0.164797627,-0.7250858859999999,-0.740649427,-0.162955718,0.011757173000000001,0.469861727,1.339233818,1.527281764,6.0,47.0,1.0,0.0,0.0
120031390,Ashfield,367.0,26125,7870,71.18528609999998,21.44414169,0.016348774,1.23206894,1.5317316509999999,-0.369488766,0.677552535,0.36449275700000006,0.34228218899999996,0.9899119190000001,-0.26438627,4.0,101.0,0.0,0.0,1.0
120031391,Burwood - Croydon,449.3,26524,7053,59.03405297,15.69775206,0.0,1.2828617740000001,1.16553107,-0.740649427,1.011174491,0.249886739,1.009525469,0.5308644020000001,-0.70537723,0.0,92.0,0.0,1.0,2.0
120031392,Canterbury (North) - Ashbury,302.8,11425,3293,37.73117569,10.87516513,0.0,-0.639245972,-0.519798412,-0.740649427,-0.881243835,-0.012134533000000001,-0.110002874,-0.322082488,1.271933576,0.0,58.0,0.0,0.0,2.0
120031393,Croydon Park - Enfield,397.1,17929,4264,45.14983631,10.73784941,0.0,0.188715401,-0.084571038,-0.740649427,0.335272367,0.156054385,-0.45498051799999994,-0.6972304009999999,-0.727013921,0.0,61.0,0.0,0.0,0.0
120031394,Dulwich Hill - Lewisham,270.2,17904,5772,66.26202813,21.36195411,0.007401925,0.185532893,0.591353659,-0.616929207,0.390162223,0.08010824700000001,0.253097611,0.963310702,1.1717610809999999,3.0,52.0,0.0,0.0,2.0
120031395,Haberfield - Summer Hill,347.5,14231,4200,40.95251799,12.08633094,0.014388488999999999,-0.282041235,-0.113257497,-0.431348876,-0.318468558,0.296294308,1.429686201,0.38171709,1.4357317719999998,3.0,69.0,0.0,0.0,1.0
120031396,Homebush,384.3,17810,4806,46.34400208,12.505854800000002,0.0,0.173566661,0.158367414,-0.740649427,1.732467644,0.167404675,-0.618394042,-0.9039743259999999,-0.808268014,0.0,46.0,0.0,0.0,2.0
120031575,Strathfield,645.2,26813,7382,41.55765654,11.44141352,0.0,1.31965157,1.3129973999999998,-0.740649427,-0.463617128,0.050901315999999995,2.962905675,-0.016455172,-1.16704018,0.0,153.0,0.0,0.0,1.0
120031576,Strathfield South,251.1,3775,963,15.03385106,3.8351254480000003,0.0,-1.6130935290000001,-1.56416482,-0.740649427,0.088979871,-0.056670382000000005,-0.730800938,-0.122302712,-0.48377790299999995,0.0,24.0,0.0,0.0,0.0
121011398,Chatswood (East) - Artarmon,506.8,30778,9711,60.73007103,19.16140489,0.01578532,1.824397395,2.356915581,-0.245768546,-0.317332691,0.11995765300000001,1.126541803,0.236960681,-0.457581749,10.0,95.0,0.0,0.0,2.0
121011399,Chatswood (West) - Lane Cove North,553.7,22776,7327,41.13418819,13.23279754,0.0,0.8057401209999999,1.2883449740000001,-0.740649427,-0.8123641140000001,-0.309767323,0.676886082,0.5698161039999999,0.36596169799999995,1.0,106.0,0.0,0.0,0.0
121011400,Lane Cove - Greenwich,905.6,28619,9026,31.60225265,9.966872792,0.00110424,1.549555974,2.049880822,-0.678789317,-0.679724652,-0.20281608399999998,1.9520375719999998,0.397297336,0.697104246,1.0,191.0,0.0,0.0,0.0
121011401,St Leonards - Naremburn,276.1,11400,3898,41.289387899999994,14.11807316,0.007243751999999999,-0.642428481,-0.248621727,-0.616929207,-1.1260303440000001,-0.114997711,0.5635617470000001,0.597880878,-0.11991734300000001,2.0,26.0,1.0,0.0,1.0
121011402,Willoughby - Castle Cove - Northbridge,1075.2,26858,7672,24.97953869,7.135416667,0.0,1.325380085,1.4429829180000002,-0.740649427,-0.726353512,-0.109837448,0.5044836570000001,0.321166208,0.305658506,0.0,144.0,0.0,0.0,0.0
121021403,Asquith - Mount Colah,3468.5,19107,5524,5.508721349,1.592619288,0.0,0.338675195,0.480193629,-0.740649427,-0.506748071,-0.326566654,-0.537785234,1.1142834640000001,-0.0043747709999999995,0.0,188.0,0.0,0.0,3.0
121021404,Berowra - Brooklyn - Cowan,8175.5,12081,3642,1.477707785,0.445477341,0.0,-0.5557369529999999,-0.363367564,-0.740649427,-0.409523232,-0.263749555,-0.524181765,0.6909744440000001,1.333726814,0.0,104.0,0.0,0.0,1.0
121021406,Normanhurst - Thornleigh - Westleigh,998.8,19161,5167,19.18402082,5.173207849,0.0,0.34554941299999997,0.32017697300000003,-0.740649427,-0.310880058,-0.359272825,-0.018661761000000002,0.23259887199999998,-0.613773106,0.0,162.0,0.0,0.0,2.0
121021577,Hornsby - East,256.9,12568,4444,48.92175944,17.29855975,0.0,-0.49374169,-0.0038903709999999997,-0.740649427,1.010137228,0.01460338,0.965754856,1.998789734,-0.87578935,0.0,39.0,0.0,0.0,1.0
121021578,Hornsby - West,629.0,11215,3271,17.82988871,5.200317965,0.0,-0.665979043,-0.5296593820000001,-0.740649427,-0.441395011,0.15825024199999999,-0.066086702,2.519090181,-0.181673996,0.0,82.0,0.0,0.0,0.0
121021579,Waitara - Wahroonga (West),211.2,10394,3217,49.21401515,15.23200758,0.0,-0.770492617,-0.5538635820000001,-0.740649427,-0.018473181,-0.09440355,0.104925752,-0.282369673,-0.039535306,0.0,40.0,0.0,0.0,1.0
121031407,Gordon - Killara,1167.1,22735,6810,19.47990746,5.83497558,0.0,0.8005208070000001,1.05661217,-0.740649427,-0.323865842,-0.10104266,2.0542234230000003,0.02789563,-0.617140238,0.0,92.0,0.0,0.0,2.0
121031408,Lindfield - Roseville,1187.7,24556,7422,20.67525469,6.249052791,0.0,1.032334716,1.330926437,-0.740649427,-0.299973455,-0.021122689,1.7762937630000002,0.213729173,-0.157331629,0.0,170.0,0.0,0.0,2.0
121031409,Pymble,1025.1,17217,4975,16.79543459,4.853185055,0.0,0.098077563,0.234117596,-0.740649427,-1.181194164,-0.335268878,1.67167804,1.139653648,0.08503831199999999,0.0,124.0,0.0,0.0,1.0
121031410,St Ives,1777.8,21926,6225,12.33322083,3.5015187310000004,0.0,0.6975348370000001,0.794400003,-0.740649427,0.276209582,-0.29397078600000004,1.008923637,2.348618628,-0.031079684,0.0,130.0,0.0,0.0,0.0
121031411,Turramurra,2064.3,19956,6095,9.667199535,2.952574723,0.0,0.446753179,0.7361306329999999,-0.740649427,-0.342500056,-0.28273415,1.057991251,1.6326031859999999,0.473943376,0.0,141.0,0.0,0.0,1.0
121031412,Wahroonga (East) - Warrawee,1332.7,18797,5395,14.10444961,4.048172882,0.0,0.299212091,0.422372484,-0.740649427,-1.1105846000000001,-0.20837598699999998,2.452341737,0.24583639399999999,-0.32187561800000003,0.0,114.0,0.0,0.0,2.0
121041413,Cremorne - Cammeray,323.9,20508,7190,63.31583822,22.19820932,0.009262118,0.517022963,1.2269380220000001,-0.555069096,-1.672266082,-0.166587299,0.9032409259999999,0.7203415320000001,0.917940882,3.0,63.0,0.0,0.0,0.0
121041414,Crows Nest - Waverton,296.1,19347,6259,65.33941236,21.13812901,0.003377237,0.369227275,0.809639685,-0.678789317,-0.683227437,0.125778883,0.752099327,0.763401138,0.632619808,6.0,66.0,0.0,0.0,2.0
121041415,Mosman,865.0,30465,9651,35.21965318,11.15722543,0.003468208,1.7845523909999998,2.330022026,-0.555069096,-0.880910812,-0.146458123,1.059510973,0.582991625,0.646293216,3.0,199.0,0.0,0.0,0.0
121041416,Neutral Bay - Kirribilli,221.1,19205,7298,86.8611488,33.00768883,0.058796924,0.35115062799999996,1.275346422,0.063532005,-0.44076932799999996,0.052771572,0.35778878,0.855108955,0.8408838609999999,19.0,50.0,0.0,0.0,0.0
121041417,North Sydney - Lavender Bay,191.4,11819,4079,61.75026123,21.31138976,0.041797283,-0.589089641,-0.167492834,-0.245768546,-1.663015666,-0.159074976,-0.704200235,-0.15741670800000002,-0.244915868,21.0,60.0,3.0,0.0,2.0
122011418,Balgowlah - Clontarf - Seaforth,761.0,21485,5771,28.232588699999997,7.583442838,0.0,0.64139539,0.590905433,-0.740649427,-0.734908978,0.012043298000000001,0.21366739399999998,0.326887873,0.7364908490000001,0.0,141.0,0.0,0.0,0.0
122011419,Manly - Fairlight,673.5,24022,7572,35.66740906,11.24276169,0.0044543429999999995,0.964356337,1.398160325,-0.555069096,-0.332379363,0.160999687,0.21500289600000003,0.876717876,0.639339616,10.0,101.0,0.0,0.0,0.0
122021420,Avalon - Palm Beach,860.6,13134,4120,15.261445499999999,4.787357657,0.0,-0.42168970100000003,-0.149115571,-0.740649427,-0.479221668,-0.205008899,-0.457647649,0.059956866,0.7428666509999999,0.0,108.0,0.0,0.0,0.0
122021421,Bayview - Elanora Heights,6458.3,11357,3225,1.758512302,0.499357416,0.0,-0.647902395,-0.550277775,-0.740649427,-0.961297381,-0.285315119,-1.0342486690000001,0.45894240299999994,0.877168139,1.0,80.0,0.0,0.0,0.0
122021422,Newport - Bilgola,579.8,13935,4377,24.03414971,7.549154881000001,0.0,-0.319722134,-0.033921507999999996,-0.740649427,-0.128716725,-0.18354832699999998,-0.278955537,1.534774699,0.513487,0.0,60.0,0.0,1.0,0.0
122021423,Warriewood - Mona Vale,1166.3,25557,6623,21.91288691,5.678641859,0.0,1.15976235,0.972793922,-0.740649427,-0.078163002,-0.141372807,-0.160530338,-0.149953337,0.106055866,0.0,145.0,0.0,0.0,0.0
122031424,Beacon Hill - Narraweena,434.1,14623,3919,33.68578669,9.027873762,0.0,-0.232139504,-0.239208982,-0.740649427,-0.178591379,-0.150692404,-0.620606372,-0.13174291400000002,0.062426325,0.0,58.0,0.0,0.0,0.0
122031425,Cromer,749.2,7855,2247,10.48451682,2.999199146,0.0,-1.093708165,-0.9886427309999999,-0.740649427,-0.882670065,-0.399694317,-1.098723898,1.024049182,-0.617419539,0.0,56.0,0.0,0.0,0.0
122031426,Dee Why - North Curl Curl,407.3,26829,9303,65.87036582,22.84065799,0.0,1.321688375,2.174039403,-0.740649427,-0.39215172,0.035752162999999997,0.424056482,1.3903930869999999,0.47935017700000004,0.0,79.0,0.0,0.0,0.0
122031427,Forestville - Killarney Heights,893.1,13405,3869,15.00951741,4.332101668,0.0,-0.38719131100000004,-0.261620279,-0.740649427,-0.19668997600000002,-0.102774462,-0.05540891,0.7504019259999999,0.210796105,0.0,46.0,0.0,0.0,0.0
122031428,Frenchs Forest - Belrose,3013.2,26523,7090,8.802270012000001,2.35298022,0.0,1.2827344729999999,1.182115429,-0.740649427,-0.821936015,-0.271503326,-0.621191749,1.0262953890000002,-0.26135817,0.0,159.0,0.0,0.0,0.0
122031429,Freshwater - Brookvale,718.4,22725,7079,31.6327951,9.853841871,0.0,0.7992478040000001,1.177184944,-0.740649427,0.5038423679999999,-0.23276159100000002,-0.7051625579999999,1.385859287,0.388141626,0.0,147.0,0.0,0.0,0.0
122031430,Manly Vale - Allambie Heights,935.4,17831,5319,19.06243318,5.686337396,0.0,0.176239968,0.38830731399999996,-0.740649427,-0.67351731,-0.21270213100000002,-0.039632377999999996,2.231114226,-0.010836707,0.0,87.0,0.0,0.0,0.0
122031431,Narrabeen - Collaroy,716.2,26301,8126,36.72298241,11.34599274,0.0,1.2544737990000001,1.646477489,-0.740649427,-0.522879456,-0.17965547,-0.534516798,0.563138548,0.31262401,0.0,98.0,0.0,0.0,0.0
122031432,Terrey Hills - Duffys Forest,7054.4,3796,1026,0.5381038779999999,0.145441143,0.0,-1.610420222,-1.535926586,-0.740649427,-0.207399848,0.221550547,-0.653187645,0.079365408,0.026429155,0.0,54.0,0.0,0.0,0.0
123011433,Camden - Ellis Lane,2619.3,13399,3795,5.115488871,1.4488603830000002,0.0,-0.38795511299999996,-0.294788997,-0.740649427,-0.104877468,0.033572303,0.593727158,0.037537383,-0.23924398100000002,0.0,76.0,0.0,0.0,0.0
123011434,Elderslie - Harrington Park,2154.1,22914,6094,10.63738916,2.829023722,0.0,0.8233075670000001,0.735682407,-0.740649427,-0.311640611,-0.147348519,-0.43822367100000004,0.24494807,0.255907861,0.0,109.0,0.0,0.0,0.0
123011435,Mount Annan - Currans Hill,2613.4,30374,8224,11.62240759,3.146858499,0.0,1.77296806,1.690403629,-0.740649427,-0.414020193,-0.268862996,-0.771437548,-0.599612287,0.148388544,0.0,144.0,0.0,0.0,0.0
123021436,Bradbury - Wedderburn,3665.6,19620,5402,5.352466172,1.47370144,0.0,0.40398026600000003,0.425510066,-0.740649427,-0.472182946,-0.333440654,-0.244341146,0.9496081009999999,0.625242317,0.0,117.0,0.0,0.0,0.0
123021437,Campbelltown - Woodbine,1374.8,19339,5360,14.06677335,3.8987489089999996,0.0,0.368208872,0.40668457700000005,-0.740649427,2.58393622,0.297164613,2.173979118,0.118917464,-0.19227165699999998,0.0,169.0,0.0,0.0,2.0
123021438,Claymore - Eagle Vale - Raby,2291.7,20971,5204,9.150848715,2.270803334,0.0,0.5759630179999999,0.336761333,-0.740649427,-0.8607615940000001,-0.43247749,-0.813830927,0.26456619800000003,-0.470288644,0.0,102.0,0.0,0.0,0.0
123021439,Holsworthy Military Area,12982.3,0,0,0.0,0.0,0.0,-2.09365229,-1.9958063869999998,-0.740649427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123021440,Ingleburn - Denham Court,3091.9,21757,4580,7.036773505,1.481289822,0.0,0.67602108,0.057068355,-0.740649427,-0.070914645,-0.287684423,-0.610366373,-1.1068978040000002,-0.70528438,0.0,121.0,0.0,0.0,2.0
123021441,Leumeah - Minto Heights,2364.6,17032,4994,7.202909582999999,2.111985114,0.0,0.074527001,0.24263388800000002,-0.740649427,-0.29110012,-0.18471270399999998,-0.389063712,1.359781418,0.298052897,0.0,103.0,0.0,0.0,1.0
123021442,Macquarie Fields - Glenfield,1601.8,24556,5273,15.33025346,3.291921588,0.0,1.032334716,0.36768892200000003,-0.740649427,-0.251749078,-0.07970356099999999,-0.36202501200000003,0.08314453,-0.598440812,0.0,138.0,0.0,0.0,1.0
123021443,Minto - St Andrews,1241.3,21039,5322,16.949166199999997,4.287440586000001,0.0,0.584619441,0.389651992,-0.740649427,0.623031746,-0.215804291,-0.785427195,-0.44115133700000003,-0.697283416,0.0,103.0,0.0,0.0,1.0
123021444,Rosemeadow - Glen Alpine,4808.3,21497,5712,4.47081089,1.1879458440000001,0.0,0.642922994,0.5644601029999999,-0.740649427,-0.39150834100000004,-0.149582296,-0.21292984199999998,-0.8513029240000001,-0.057112664,0.0,100.0,0.0,0.0,0.0
123031445,Bargo,6777.1,5907,1704,0.871611751,0.25143498,0.0,-1.341689216,-1.2320294090000001,-0.740649427,-0.247791448,-0.385736102,-1.133109078,-1.255605314,0.008100898,0.0,29.0,0.0,0.0,0.0
123031446,Douglas Park - Appin,28994.6,10468,2752,0.36103274399999996,0.094914225,0.0,-0.761072392,-0.762288638,-0.740649427,-0.6628002620000001,-0.420770583,-0.9330751270000001,-0.181337577,1.2235412190000001,0.0,77.0,0.0,0.0,0.0
123031447,Picton - Tahmoor - Buxton,18990.8,17440,5109,0.918339406,0.269025002,0.0,0.12646553800000002,0.29417987,-0.740649427,-0.6021757520000001,-0.144449647,-0.722255161,0.166997259,-0.371320085,0.0,121.0,0.0,0.0,0.0
123031448,The Oaks - Oakdale,32273.5,9389,2631,0.290919795,0.081521992,0.0,-0.898429453,-0.816523975,-0.740649427,-0.836269127,-0.404472296,-1.259902388,-1.068132864,0.7827431690000001,0.0,110.0,0.0,0.0,0.0
124011449,Blackheath - Megalong Valley,13921.7,5654,2302,0.406128562,0.165353369,0.0,-1.373896201,-0.963990305,-0.740649427,3.16897945,1.110237712,0.141117376,0.152251605,1.677039854,0.0,90.0,0.0,0.0,0.0
124011450,Blaxland - Warrimoo - Lapstone,2969.4,19401,6200,6.53364316,2.087963898,0.0,0.37610149299999995,0.783194355,-0.740649427,-0.068237496,-0.118838685,0.788584196,1.599886161,-0.162715929,0.0,149.0,0.0,0.0,0.0
124011451,Blue Mountains - North,59503.7,13,6,0.00021847400000000002,0.00010083399999999999,0.000369725,-2.091997386,-1.993117031,0.620272996,-3.36145701,-0.698134239,-1.948574115,-2.2992133790000002,-1.4047686519999998,0.0,2.0,0.0,0.0,0.0
124011452,Katoomba - Leura,4087.3,13718,5053,3.356249847,1.236268441,0.0,-0.347346306,0.269079218,-0.740649427,1.358922613,1.100545163,0.346998311,1.336321268,2.332230708,0.0,183.0,0.0,0.0,0.0
124011453,Lawson - Hazelbrook - Linden,4688.7,11473,4106,2.446946915,0.875722482,0.0,-0.633135556,-0.155390734,-0.740649427,0.0046003829999999996,-0.247839654,0.188555912,1.461460948,1.989444445,0.0,93.0,0.0,0.0,0.0
124011454,Springwood - Winmalee,6966.5,22107,7083,3.173329505,1.0167228879999999,0.0,0.7205761970000001,1.178977848,-0.740649427,0.388814072,-0.047842210999999996,0.21768160000000003,1.307770689,1.406798908,0.0,213.0,0.0,0.0,0.0
124011455,Wentworth Falls,2103.6,6264,2297,2.9777524239999997,1.091937631,0.0,-1.296242997,-0.9662314340000001,-0.740649427,1.2877232,0.454292221,1.333124494,1.3672969590000001,-0.163809286,0.0,58.0,0.0,0.0,0.0
124021456,Blue Mountains - South,245690.9,4,3,1.63e-05,1.22e-05,0.0,-2.0931430890000002,-1.994461709,-0.740649427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124031457,Cambridge Park,658.7,15976,4898,24.25383331,7.435858509,0.0,-0.059902150999999994,0.19960419899999998,-0.740649427,0.31027254600000004,-0.070876566,-0.984590124,0.361661244,-0.684293435,0.0,99.0,0.0,0.0,0.0
124031458,Castlereagh - Cranebrook,7151.7,25698,6709,3.59327153,0.938098634,0.0,1.1777116970000001,1.011341351,-0.740649427,-1.295801222,-0.31264934,-1.287579502,-0.19448042399999999,-0.130012946,0.0,143.0,0.0,0.0,0.0
124031459,Emu Plains - Leonay,1379.4,14546,4419,10.54516456,3.203566768,0.0,-0.241941629,-0.015096018999999999,-0.740649427,-0.6148247170000001,-0.388114379,-0.509895129,0.462554919,-0.262305864,0.0,127.0,0.0,0.0,1.0
124031460,Glenmore Park - Regentville,923.3,21836,5949,23.64995126,6.443192895,0.0,0.686077807,0.670689648,-0.740649427,-1.3229095659999999,-0.23794144600000003,-0.055680842,0.433828447,0.167764634,0.0,114.0,0.0,0.0,0.0
124031461,Jamisontown - South Penrith,901.8,17666,5531,19.58970947,6.1332889779999995,0.0,0.15523541300000002,0.48333121,-0.740649427,0.316036249,-0.255372991,-0.9118951540000001,0.19882826,0.642187555,0.0,95.0,0.0,0.0,0.0
124031462,Kingswood - Werrington,1402.3,20855,4884,14.87199601,3.4828496039999997,0.0,0.561196179,0.193329036,-0.740649427,-0.084810516,-0.113689391,0.929260692,-0.021393832,-0.41355235799999995,0.0,144.0,0.0,0.0,2.0
124031463,Mulgoa - Luddenham - Orchard Hills,15867.8,10395,2655,0.655100266,0.167319981,0.0,-0.770365317,-0.805766553,-0.740649427,-1.295443842,-0.455458178,-0.768022379,-0.40759853,-0.490151541,0.0,72.0,0.0,0.0,0.0
124031464,Penrith,1039.4,14119,3808,13.58379835,3.663652107,0.0,-0.296298872,-0.28896206,-0.740649427,1.6031588890000001,0.16223136800000001,1.352496977,0.524529861,0.015155515,0.0,161.0,0.0,0.0,1.0
124031465,Warragamba - Silverdale,6361.4,5395,1562,0.848083755,0.24554343399999998,0.0,-1.4068669880000002,-1.29567749,-0.740649427,-0.6780868809999999,-0.32794844300000003,-1.373579487,-1.399827542,-0.390087865,0.0,52.0,0.0,0.0,0.0
124041466,Richmond - Clarendon,7467.3,14185,3956,1.899615658,0.529776492,0.0,-0.28789705,-0.222624623,-0.740649427,1.4157818519999998,0.183171484,-0.040657879,0.04230936,1.392314364,0.0,91.0,0.0,0.0,3.0
